service_date,start_time,trip_id,vehicle_id,route_id,direction_id,stop_id,parent_station,stop_sequence,move_timestamp,stop_timestamp,travel_time_seconds,dwell_time_seconds,headway_trunk_seconds,trunk_route_id,scheduled_arrival_time,scheduled_departure_time,scheduled_travel_time,scheduled_headway_trunk
20260818,24060,77154456,B-548B4346,Blue,True,70060,place-wondl,110,1787050913,1787051009,96,,,Blue,25200,25200,120,240
20260818,24120,77154490,B-548B435B,Blue,False,70041,place-state,90,1787050806,1787050844,38,55,377,Blue,25080,25080,60,240
20260818,24120,77154490,B-548B435B,Blue,False,70039,place-gover,100,1787050899,1787050931,32,62,381,Blue,25200,25200,120,240
20260818,24120,77154490,B-548B435B,Blue,False,70838,place-bomnl,110,1787050993,1787051030,37,,,Blue,25320,25320,120,240
20260818,24300,77154463,B-548B434C,Blue,True,70056,place-bmmnl,90,1787050848,1787050896,48,31,139,Blue,25200,25200,120,240
20260818,24300,77154463,B-548B434C,Blue,True,70058,place-rbmnl,100,1787050927,1787050998,71,36,121,Blue,25320,25320,120,240
20260818,24300,77154463,B-548B434C,Blue,True,70060,place-wondl,110,1787051034,1787051277,243,,,Blue,25440,25440,120,240
20260818,24360,77154496,B-548B406D,Blue,False,70043,place-aqucl,80,1787050931,1787051021,90,52,267,Blue,25260,25260,180,240
20260818,24360,77154496,B-548B406D,Blue,False,70041,place-state,90,1787051073,1787051101,28,50,252,Blue,25320,25320,60,240
20260818,24360,77154496,B-548B406D,Blue,False,70039,place-gover,100,1787051151,1787051185,34,55,247,Blue,25440,25440,120,240
20260818,24360,77154496,B-548B406D,Blue,False,70838,place-bomnl,110,1787051240,1787051275,35,,,Blue,25560,25560,120,240
20260818,24600,77154468,B-548B434D,Blue,True,70054,place-sdmnl,80,1787050896,1787050983,87,34,169,Blue,25380,25380,60,300
20260818,24600,77154468,B-548B434D,Blue,True,70056,place-bmmnl,90,1787051017,1787051064,47,31,168,Blue,25500,25500,120,300
20260818,24600,77154468,B-548B434D,Blue,True,70058,place-rbmnl,100,1787051095,1787051274,179,38,278,Blue,25620,25620,120,300
20260818,24600,77154468,B-548B434D,Blue,True,70060,place-wondl,110,1787051312,1787051448,136,,,Blue,25740,25740,120,300
20260818,24660,77154431,B-548B3AF1,Blue,False,70047,place-aport,60,1787050930,1787050982,52,40,269,Blue,25260,25260,120,300
20260818,24660,77154431,B-548B3AF1,Blue,False,70045,place-mvbcl,70,1787051022,1787051111,89,49,229,Blue,25380,25380,120,300
20260818,24660,77154431,B-548B3AF1,Blue,False,70043,place-aqucl,80,1787051160,1787051242,82,42,211,Blue,25560,25560,180,300
20260818,24660,77154431,B-548B3AF1,Blue,False,70041,place-state,90,1787051284,1787051312,28,56,217,Blue,25620,25620,60,300
20260818,24660,77154431,B-548B3AF1,Blue,False,70039,place-gover,100,1787051368,1787051404,36,54,218,Blue,25740,25740,120,300
20260818,24660,77154431,B-548B3AF1,Blue,False,70838,place-bomnl,110,1787051458,1787051492,34,,,Blue,25860,25860,120,300
20260818,24840,77154474,B-548B434F,Blue,True,70048,place-aport,50,1787050850,1787050934,84,43,303,Blue,25320,25320,120,240
20260818,24840,77154474,B-548B434F,Blue,True,70050,place-wimnl,60,1787050977,1787051036,59,38,317,Blue,25440,25440,120,240
20260818,24840,77154474,B-548B434F,Blue,True,70052,place-orhte,70,1787051074,1787051180,106,36,320,Blue,25560,25560,120,240
20260818,24840,77154474,B-548B434F,Blue,True,70054,place-sdmnl,80,1787051216,1787051295,79,38,316,Blue,25620,25620,60,240
20260818,24840,77154474,B-548B434F,Blue,True,70056,place-bmmnl,90,1787051333,1787051381,48,36,322,Blue,25740,25740,120,240
20260818,24840,77154474,B-548B434F,Blue,True,70058,place-rbmnl,100,1787051417,1787051489,72,48,225,Blue,25860,25860,120,240
20260818,24840,77154474,B-548B434F,Blue,True,70060,place-wondl,110,1787051537,1787051616,79,,,Blue,25980,25980,120,240
20260818,24900,77154439,B-548B4338,Blue,False,70051,place-orhte,40,1787050855,1787050944,89,50,196,Blue,25260,25260,120,240
20260818,24900,77154439,B-548B4338,Blue,False,70049,place-wimnl,50,1787050994,1787051095,101,33,198,Blue,25380,25380,120,240
20260818,24900,77154439,B-548B4338,Blue,False,70047,place-aport,60,1787051128,1787051186,58,43,207,Blue,25500,25500,120,240
20260818,24900,77154439,B-548B4338,Blue,False,70045,place-mvbcl,70,1787051229,1787051320,91,59,219,Blue,25620,25620,120,240
20260818,24900,77154439,B-548B4338,Blue,False,70043,place-aqucl,80,1787051379,1787051475,96,41,232,Blue,25800,25800,180,240
20260818,24900,77154439,B-548B4338,Blue,False,70041,place-state,90,1787051516,1787051543,27,59,234,Blue,25860,25860,60,240
20260818,24900,77154439,B-548B4338,Blue,False,70039,place-gover,100,1787051602,1787051637,35,55,234,Blue,25980,25980,120,240
20260818,24900,77154439,B-548B4338,Blue,False,70838,place-bomnl,110,1787051692,1787051725,33,,,Blue,26100,26100,120,240
20260818,25080,77154482,B-548B4352,Blue,True,70044,place-aqucl,30,1787050858,1787050889,31,36,243,Blue,25260,25260,60,240
20260818,25080,77154482,B-548B4352,Blue,True,70046,place-mvbcl,40,1787050925,1787051031,106,52,233,Blue,25440,25440,180,240
20260818,25080,77154482,B-548B4352,Blue,True,70048,place-aport,50,1787051083,1787051160,77,40,223,Blue,25560,25560,120,240
20260818,25080,77154482,B-548B4352,Blue,True,70050,place-wimnl,60,1787051200,1787051255,55,37,218,Blue,25680,25680,120,240
20260818,25080,77154482,B-548B4352,Blue,True,70052,place-orhte,70,1787051292,1787051398,106,38,220,Blue,25800,25800,120,240
20260818,25080,77154482,B-548B4352,Blue,True,70054,place-sdmnl,80,1787051436,1787051534,98,40,241,Blue,25860,25860,60,240
20260818,25080,77154482,B-548B4352,Blue,True,70056,place-bmmnl,90,1787051574,1787051621,47,35,239,Blue,25980,25980,120,240
20260818,25080,77154482,B-548B4352,Blue,True,70058,place-rbmnl,100,1787051656,1787051726,70,37,226,Blue,26100,26100,120,240
20260818,25080,77154482,B-548B4352,Blue,True,70060,place-wondl,110,1787051763,1787051827,64,,,Blue,26220,26220,120,240
20260818,25140,77154445,B-548B4340,Blue,False,70057,place-rbmnl,10,1787050915,1787050950,35,45,320,Blue,25200,25200,60,240
20260818,25140,77154445,B-548B4340,Blue,False,70055,place-bmmnl,20,1787050995,1787051069,74,45,338,Blue,25320,25320,120,240
20260818,25140,77154445,B-548B4340,Blue,False,70053,place-sdmnl,30,1787051114,1787051162,48,38,345,Blue,25380,25380,60,240
20260818,25140,77154445,B-548B4340,Blue,False,70051,place-orhte,40,1787051200,1787051294,94,63,363,Blue,25500,25500,120,240
20260818,25140,77154445,B-548B4340,Blue,False,70049,place-wimnl,50,1787051357,1787051458,101,32,362,Blue,25620,25620,120,240
20260818,25140,77154445,B-548B4340,Blue,False,70047,place-aport,60,1787051490,1787051542,52,52,365,Blue,25740,25740,120,240
20260818,25140,77154445,B-548B4340,Blue,False,70045,place-mvbcl,70,1787051594,1787051684,90,51,356,Blue,25860,25860,120,240
20260818,25140,77154445,B-548B4340,Blue,False,70043,place-aqucl,80,1787051735,1787051819,84,44,347,Blue,26040,26040,180,240
20260818,25140,77154445,B-548B4340,Blue,False,70041,place-state,90,1787051863,1787051890,27,63,351,Blue,26100,26100,60,240
20260818,25140,77154445,B-548B4340,Blue,False,70039,place-gover,100,1787051953,1787051984,31,50,342,Blue,26220,26220,120,240
20260818,25140,77154445,B-548B4340,Blue,False,70838,place-bomnl,110,1787052034,1787052067,33,,,Blue,26340,26340,120,240
20260818,25380,77154486,B-548B4359,Blue,True,70040,place-gover,10,1787050995,1787051011,16,54,283,Blue,25440,25440,60,300
20260818,25380,77154486,B-548B4359,Blue,True,70042,place-state,20,1787051065,1787051099,34,40,281,Blue,25500,25500,60,300
20260818,25380,77154486,B-548B4359,Blue,True,70044,place-aqucl,30,1787051139,1787051170,31,36,281,Blue,25560,25560,60,300
20260818,25380,77154486,B-548B4359,Blue,True,70046,place-mvbcl,40,1787051206,1787051317,111,52,286,Blue,25740,25740,180,300
20260818,25380,77154486,B-548B4359,Blue,True,70048,place-aport,50,1787051369,1787051447,78,37,284,Blue,25860,25860,120,300
20260818,25380,77154486,B-548B4359,Blue,True,70050,place-wimnl,60,1787051484,1787051543,59,33,284,Blue,25980,25980,120,300
20260818,25380,77154486,B-548B4359,Blue,True,70052,place-orhte,70,1787051576,1787051690,114,58,312,Blue,26100,26100,120,300
20260818,25380,77154486,B-548B4359,Blue,True,70054,place-sdmnl,80,1787051748,1787051846,98,43,315,Blue,26160,26160,60,300
20260818,25380,77154486,B-548B4359,Blue,True,70056,place-bmmnl,90,1787051889,1787051936,47,40,320,Blue,26280,26280,120,300
20260818,25380,77154486,B-548B4359,Blue,True,70058,place-rbmnl,100,1787051976,1787052047,71,37,321,Blue,26400,26400,120,300
20260818,25380,77154486,B-548B4359,Blue,True,70060,place-wondl,110,1787052084,1787052164,80,,,Blue,26520,26520,120,300
20260818,25440,77154451,B-548B4343,Blue,False,70059,place-wondl,1,1787050867,1787051136,269,,288,Blue,25440,25440,,300
20260818,25440,77154451,B-548B4343,Blue,False,70057,place-rbmnl,10,1787051203,1787051238,35,66,309,Blue,25500,25500,60,300
20260818,25440,77154451,B-548B4343,Blue,False,70055,place-bmmnl,20,1787051304,1787051373,69,37,296,Blue,25620,25620,120,300
20260818,25440,77154451,B-548B4343,Blue,False,70053,place-sdmnl,30,1787051410,1787051456,46,50,306,Blue,25680,25680,60,300
20260818,25440,77154451,B-548B4343,Blue,False,70051,place-orhte,40,1787051506,1787051604,98,48,295,Blue,25800,25800,120,300
20260818,25440,77154451,B-548B4343,Blue,False,70049,place-wimnl,50,1787051652,1787051752,100,38,300,Blue,25920,25920,120,300
20260818,25440,77154451,B-548B4343,Blue,False,70047,place-aport,60,1787051790,1787051841,51,39,286,Blue,26040,26040,120,300
20260818,25440,77154451,B-548B4343,Blue,False,70045,place-mvbcl,70,1787051880,1787051970,90,54,289,Blue,26160,26160,120,300
20260818,25440,77154451,B-548B4343,Blue,False,70043,place-aqucl,80,1787052024,1787052110,86,69,316,Blue,26340,26340,180,300
20260818,25440,77154451,B-548B4343,Blue,False,70041,place-state,90,1787052179,1787052207,28,62,316,Blue,26400,26400,60,300
20260818,25440,77154451,B-548B4343,Blue,False,70039,place-gover,100,1787052269,1787052300,31,83,349,Blue,26520,26520,120,300
20260818,25440,77154451,B-548B4343,Blue,False,70838,place-bomnl,110,1787052383,1787052418,35,,,Blue,26640,26640,120,300
20260818,25620,77154491,B-548B435B,Blue,True,70038,place-bomnl,1,1787051119,1787051206,87,,256,Blue,25620,25620,,240
20260818,25620,77154491,B-548B435B,Blue,True,70040,place-gover,10,1787051251,1787051266,15,58,259,Blue,25680,25680,60,240
20260818,25620,77154491,B-548B435B,Blue,True,70042,place-state,20,1787051324,1787051359,35,45,265,Blue,25740,25740,60,240
20260818,25620,77154491,B-548B435B,Blue,True,70044,place-aqucl,30,1787051404,1787051433,29,39,266,Blue,25800,25800,60,240
20260818,25620,77154491,B-548B435B,Blue,True,70046,place-mvbcl,40,1787051472,1787051574,102,55,260,Blue,25980,25980,180,240
20260818,25620,77154491,B-548B435B,Blue,True,70048,place-aport,50,1787051629,1787051704,75,40,260,Blue,26100,26100,120,240
20260818,25620,77154491,B-548B435B,Blue,True,70050,place-wimnl,60,1787051744,1787051799,55,36,259,Blue,26220,26220,120,240
20260818,25620,77154491,B-548B435B,Blue,True,70052,place-orhte,70,1787051835,1787051945,110,38,235,Blue,26340,26340,120,240
20260818,25620,77154491,B-548B435B,Blue,True,70054,place-sdmnl,80,1787051983,1787052095,112,45,251,Blue,26400,26400,60,240
20260818,25620,77154491,B-548B435B,Blue,True,70056,place-bmmnl,90,1787052140,1787052189,49,41,254,Blue,26520,26520,120,240
20260818,25620,77154491,B-548B435B,Blue,True,70058,place-rbmnl,100,1787052230,1787052301,71,43,260,Blue,26640,26640,120,240
20260818,25620,77154491,B-548B435B,Blue,True,70060,place-wondl,110,1787052344,1787052415,71,,,Blue,26760,26760,120,240
20260818,25680,77154457,B-548B4346,Blue,False,70059,place-wondl,1,1787051177,1787051442,265,,285,Blue,25680,25680,,240
20260818,25680,77154457,B-548B4346,Blue,False,70057,place-rbmnl,10,1787051488,1787051523,35,36,255,Blue,25740,25740,60,240
20260818,25680,77154457,B-548B4346,Blue,False,70055,place-bmmnl,20,1787051559,1787051629,70,36,255,Blue,25860,25860,120,240
20260818,25680,77154457,B-548B4346,Blue,False,70053,place-sdmnl,30,1787051665,1787051713,48,37,244,Blue,25920,25920,60,240
20260818,25680,77154457,B-548B4346,Blue,False,70051,place-orhte,40,1787051750,1787051849,99,42,239,Blue,26040,26040,120,240
20260818,25680,77154457,B-548B4346,Blue,False,70049,place-wimnl,50,1787051891,1787051992,101,36,238,Blue,26160,26160,120,240
20260818,25680,77154457,B-548B4346,Blue,False,70047,place-aport,60,1787052028,1787052085,57,57,262,Blue,26280,26280,120,240
20260818,25680,77154457,B-548B4346,Blue,False,70045,place-mvbcl,70,1787052142,1787052245,103,57,278,Blue,26400,26400,120,240
20260818,25680,77154457,B-548B4346,Blue,False,70043,place-aqucl,80,1787052302,1787052393,91,49,263,Blue,26580,26580,180,240
20260818,25680,77154457,B-548B4346,Blue,False,70041,place-state,90,1787052442,1787052474,32,50,255,Blue,26640,26640,60,240
20260818,25680,77154457,B-548B4346,Blue,False,70039,place-gover,100,1787052524,1787052556,32,58,231,Blue,26760,26760,120,240
20260818,25680,77154457,B-548B4346,Blue,False,70838,place-bomnl,110,1787052614,1787052652,38,,,Blue,26880,26880,120,240
20260818,25860,77154497,B-548B406D,Blue,True,70038,place-bomnl,1,1787051352,1787051437,85,,236,Blue,25860,25860,,240
20260818,25860,77154497,B-548B406D,Blue,True,70040,place-gover,10,1787051487,1787051505,18,65,246,Blue,25920,25920,60,240
20260818,25860,77154497,B-548B406D,Blue,True,70042,place-state,20,1787051570,1787051604,34,49,249,Blue,25980,25980,60,240
20260818,25860,77154497,B-548B406D,Blue,True,70044,place-aqucl,30,1787051653,1787051691,38,35,254,Blue,26040,26040,60,240
20260818,25860,77154497,B-548B406D,Blue,True,70046,place-mvbcl,40,1787051726,1787051830,104,48,249,Blue,26220,26220,180,240
20260818,25860,77154497,B-548B406D,Blue,True,70048,place-aport,50,1787051878,1787051959,81,47,262,Blue,26340,26340,120,240
20260818,25860,77154497,B-548B406D,Blue,True,70050,place-wimnl,60,1787052006,1787052063,57,38,266,Blue,26460,26460,120,240
20260818,25860,77154497,B-548B406D,Blue,True,70052,place-orhte,70,1787052101,1787052208,107,36,261,Blue,26580,26580,120,240
20260818,25860,77154497,B-548B406D,Blue,True,70054,place-sdmnl,80,1787052244,1787052306,62,39,205,Blue,26640,26640,60,240
20260818,25860,77154497,B-548B406D,Blue,True,70056,place-bmmnl,90,1787052345,1787052391,46,34,195,Blue,26760,26760,120,240
20260818,25860,77154497,B-548B406D,Blue,True,70058,place-rbmnl,100,1787052425,1787052499,74,36,191,Blue,26880,26880,120,240
20260818,25860,77154497,B-548B406D,Blue,True,70060,place-wondl,110,1787052535,1787052624,89,,,Blue,27000,27000,120,240
20260818,25920,77154464,B-548B434C,Blue,False,70059,place-wondl,1,1787051358,1787051668,310,,230,Blue,25920,25920,,240
20260818,25920,77154464,B-548B434C,Blue,False,70057,place-rbmnl,10,1787051718,1787051752,34,37,230,Blue,25980,25980,60,240
20260818,25920,77154464,B-548B434C,Blue,False,70055,place-bmmnl,20,1787051789,1787051857,68,35,227,Blue,26100,26100,120,240
20260818,25920,77154464,B-548B434C,Blue,False,70053,place-sdmnl,30,1787051892,1787051938,46,32,220,Blue,26160,26160,60,240
20260818,25920,77154464,B-548B434C,Blue,False,70051,place-orhte,40,1787051970,1787052065,95,44,218,Blue,26280,26280,120,240
20260818,25920,77154464,B-548B434C,Blue,False,70049,place-wimnl,50,1787052109,1787052208,99,34,214,Blue,26400,26400,120,240
20260818,25920,77154464,B-548B434C,Blue,False,70047,place-aport,60,1787052242,1787052295,53,40,193,Blue,26520,26520,120,240
20260818,25920,77154464,B-548B434C,Blue,False,70045,place-mvbcl,70,1787052335,1787052422,87,56,176,Blue,26640,26640,120,240
20260818,25920,77154464,B-548B434C,Blue,False,70043,place-aqucl,80,1787052478,1787052562,84,45,165,Blue,26820,26820,180,240
20260818,25920,77154464,B-548B434C,Blue,False,70041,place-state,90,1787052607,1787052635,28,48,159,Blue,26880,26880,60,240
20260818,25920,77154464,B-548B434C,Blue,False,70039,place-gover,100,1787052683,1787052714,31,54,154,Blue,27000,27000,120,240
20260818,25920,77154464,B-548B434C,Blue,False,70838,place-bomnl,110,1787052768,1787052817,49,,,Blue,27120,27120,120,240
20260818,26160,77154432,B-548B3AF1,Blue,True,70038,place-bomnl,1,1787051569,1787051664,95,,289,Blue,26160,26160,,300
20260818,26160,77154432,B-548B3AF1,Blue,True,70040,place-gover,10,1787051776,1787051792,16,39,261,Blue,26220,26220,60,300
20260818,26160,77154432,B-548B3AF1,Blue,True,70042,place-state,20,1787051831,1787051865,34,45,257,Blue,26280,26280,60,300
20260818,26160,77154432,B-548B3AF1,Blue,True,70044,place-aqucl,30,1787051910,1787051940,30,35,249,Blue,26340,26340,60,300
20260818,26160,77154432,B-548B3AF1,Blue,True,70046,place-mvbcl,40,1787051975,1787052081,106,49,252,Blue,26520,26520,180,300
20260818,26160,77154432,B-548B3AF1,Blue,True,70048,place-aport,50,1787052130,1787052199,69,38,231,Blue,26640,26640,120,300
20260818,26160,77154432,B-548B3AF1,Blue,True,70050,place-wimnl,60,1787052237,1787052291,54,33,223,Blue,26760,26760,120,300
20260818,26160,77154432,B-548B3AF1,Blue,True,70052,place-orhte,70,1787052324,1787052441,117,37,234,Blue,26880,26880,120,300
20260818,26160,77154432,B-548B3AF1,Blue,True,70054,place-sdmnl,80,1787052478,1787052563,85,36,254,Blue,26940,26940,60,300
20260818,26160,77154432,B-548B3AF1,Blue,True,70056,place-bmmnl,90,1787052599,1787052648,49,30,253,Blue,27060,27060,120,300
20260818,26160,77154432,B-548B3AF1,Blue,True,70058,place-rbmnl,100,1787052678,1787052748,70,33,246,Blue,27180,27180,120,300
20260818,26160,77154432,B-548B3AF1,Blue,True,70060,place-wondl,110,1787052781,1787052906,125,,,Blue,27300,27300,120,300
20260818,26220,77154470,B-548B434D,Blue,False,70059,place-wondl,1,1787051532,1787051796,264,,129,Blue,26220,26220,,300
20260818,26220,77154470,B-548B434D,Blue,False,70057,place-rbmnl,10,1787051847,1787051886,39,36,133,Blue,26280,26280,60,300
20260818,26220,77154470,B-548B434D,Blue,False,70055,place-bmmnl,20,1787051922,1787051991,69,33,132,Blue,26400,26400,120,300
20260818,26220,77154470,B-548B434D,Blue,False,70053,place-sdmnl,30,1787052024,1787052070,46,42,142,Blue,26460,26460,60,300
20260818,26220,77154470,B-548B434D,Blue,False,70051,place-orhte,40,1787052112,1787052206,94,41,138,Blue,26580,26580,120,300
20260818,26220,77154470,B-548B434D,Blue,False,70049,place-wimnl,50,1787052247,1787052347,100,32,137,Blue,26700,26700,120,300
20260818,26220,77154470,B-548B434D,Blue,False,70047,place-aport,60,1787052379,1787052430,51,44,139,Blue,26820,26820,120,300
20260818,26220,77154470,B-548B434D,Blue,False,70045,place-mvbcl,70,1787052474,1787052568,94,54,144,Blue,26940,26940,120,300
20260818,26220,77154470,B-548B434D,Blue,False,70043,place-aqucl,80,1787052622,1787052707,85,43,143,Blue,27120,27120,180,300
20260818,26220,77154470,B-548B434D,Blue,False,70041,place-state,90,1787052750,1787052777,27,63,157,Blue,27180,27180,60,300
20260818,26220,77154470,B-548B434D,Blue,False,70039,place-gover,100,1787052840,1787052871,31,53,156,Blue,27300,27300,120,300
20260818,26220,77154470,B-548B434D,Blue,False,70838,place-bomnl,110,1787052924,1787052989,65,,,Blue,27420,27420,120,300
20260818,26400,77154440,B-548B4338,Blue,True,70038,place-bomnl,1,1787051819,1787051901,82,,234,Blue,26400,26400,,240
20260818,26400,77154440,B-548B4338,Blue,True,70040,place-gover,10,1787052010,1787052025,15,43,237,Blue,26460,26460,60,240
20260818,26400,77154440,B-548B4338,Blue,True,70042,place-state,20,1787052068,1787052097,29,52,239,Blue,26520,26520,60,240
20260818,26400,77154440,B-548B4338,Blue,True,70044,place-aqucl,30,1787052149,1787052176,27,33,234,Blue,26580,26580,60,240
20260818,26400,77154440,B-548B4338,Blue,True,70046,place-mvbcl,40,1787052209,1787052318,109,61,249,Blue,26760,26760,180,240
20260818,26400,77154440,B-548B4338,Blue,True,70048,place-aport,50,1787052379,1787052460,81,41,264,Blue,26880,26880,120,240
20260818,26400,77154440,B-548B4338,Blue,True,70050,place-wimnl,60,1787052501,1787052566,65,34,276,Blue,27000,27000,120,240
20260818,26400,77154440,B-548B4338,Blue,True,70052,place-orhte,70,1787052600,1787052703,103,38,263,Blue,27120,27120,120,240
20260818,26400,77154440,B-548B4338,Blue,True,70054,place-sdmnl,80,1787052741,1787052846,105,37,284,Blue,27180,27180,60,240
20260818,26400,77154440,B-548B4338,Blue,True,70056,place-bmmnl,90,1787052883,1787052930,47,37,289,Blue,27300,27300,120,240
20260818,26400,77154440,B-548B4338,Blue,True,70058,place-rbmnl,100,1787052967,1787053035,68,35,289,Blue,27420,27420,120,240
20260818,26400,77154440,B-548B4338,Blue,True,70060,place-wondl,110,1787053070,1787053133,63,,,Blue,27540,27540,120,240
20260818,26460,77154476,B-548B434F,Blue,False,70059,place-wondl,1,1787051713,1787052046,333,,243,Blue,26460,26460,,240
20260818,26460,77154476,B-548B434F,Blue,False,70057,place-rbmnl,10,1787052090,1787052125,35,39,242,Blue,26520,26520,60,240
20260818,26460,77154476,B-548B434F,Blue,False,70055,place-bmmnl,20,1787052164,1787052234,70,44,254,Blue,26640,26640,120,240
20260818,26460,77154476,B-548B434F,Blue,False,70053,place-sdmnl,30,1787052278,1787052327,49,35,250,Blue,26700,26700,60,240
20260818,26460,77154476,B-548B434F,Blue,False,70051,place-orhte,40,1787052362,1787052451,89,62,266,Blue,26820,26820,120,240
20260818,26460,77154476,B-548B434F,Blue,False,70049,place-wimnl,50,1787052513,1787052615,102,34,270,Blue,26940,26940,120,240
20260818,26460,77154476,B-548B434F,Blue,False,70047,place-aport,60,1787052649,1787052703,54,59,288,Blue,27060,27060,120,240
20260818,26460,77154476,B-548B434F,Blue,False,70045,place-mvbcl,70,1787052762,1787052871,109,61,310,Blue,27180,27180,120,240
20260818,26460,77154476,B-548B434F,Blue,False,70043,place-aqucl,80,1787052932,1787053027,95,49,326,Blue,27360,27360,180,240
20260818,26460,77154476,B-548B434F,Blue,False,70041,place-state,90,1787053076,1787053105,29,70,335,Blue,27420,27420,60,240
20260818,26460,77154476,B-548B434F,Blue,False,70039,place-gover,100,1787053175,1787053211,36,59,346,Blue,27540,27540,120,240
20260818,26460,77154476,B-548B434F,Blue,False,70838,place-bomnl,110,1787053270,1787053303,33,,,Blue,27660,27660,120,240
20260818,26640,77154446,B-548B4340,Blue,True,70038,place-bomnl,1,1787052138,1787052226,88,,251,Blue,26640,26640,,240
20260818,26640,77154446,B-548B4340,Blue,True,70040,place-gover,10,1787052261,1787052275,14,39,246,Blue,26700,26700,60,240
20260818,26640,77154446,B-548B4340,Blue,True,70042,place-state,20,1787052314,1787052344,30,39,234,Blue,26760,26760,60,240
20260818,26640,77154446,B-548B4340,Blue,True,70044,place-aqucl,30,1787052383,1787052412,29,41,244,Blue,26820,26820,60,240
20260818,26640,77154446,B-548B4340,Blue,True,70046,place-mvbcl,40,1787052453,1787052557,104,49,227,Blue,27000,27000,180,240
20260818,26640,77154446,B-548B4340,Blue,True,70048,place-aport,50,1787052606,1787052811,205,37,347,Blue,27120,27120,120,240
20260818,26640,77154446,B-548B4340,Blue,True,70050,place-wimnl,60,1787052848,1787052904,56,31,335,Blue,27240,27240,120,240
20260818,26640,77154446,B-548B4340,Blue,True,70052,place-orhte,70,1787052935,1787053037,102,36,332,Blue,27360,27360,120,240
20260818,26640,77154446,B-548B4340,Blue,True,70054,place-sdmnl,80,1787053073,1787053149,76,33,299,Blue,27420,27420,60,240
20260818,26640,77154446,B-548B4340,Blue,True,70056,place-bmmnl,90,1787053182,1787053228,46,33,294,Blue,27540,27540,120,240
20260818,26640,77154446,B-548B4340,Blue,True,70058,place-rbmnl,100,1787053261,1787053330,69,38,298,Blue,27660,27660,120,240
20260818,26640,77154446,B-548B4340,Blue,True,70060,place-wondl,110,1787053368,1787053434,66,,,Blue,27780,27780,120,240
20260818,26700,77154479,B-548B4352,Blue,False,70059,place-wondl,1,1787051901,1787052165,264,,231,Blue,26700,26700,,240
20260818,26700,77154479,B-548B4352,Blue,False,70057,place-rbmnl,10,1787052321,1787052356,35,39,231,Blue,26760,26760,60,240
20260818,26700,77154479,B-548B4352,Blue,False,70055,place-bmmnl,20,1787052395,1787052463,68,43,228,Blue,26880,26880,120,240
20260818,26700,77154479,B-548B4352,Blue,False,70053,place-sdmnl,30,1787052506,1787052552,46,35,225,Blue,26940,26940,60,240
20260818,26700,77154479,B-548B4352,Blue,False,70051,place-orhte,40,1787052587,1787052683,96,49,219,Blue,27060,27060,120,240
20260818,26700,77154479,B-548B4352,Blue,False,70049,place-wimnl,50,1787052732,1787052832,100,39,222,Blue,27180,27180,120,240
20260818,26700,77154479,B-548B4352,Blue,False,70047,place-aport,60,1787052871,1787052924,53,42,204,Blue,27300,27300,120,240
20260818,26700,77154479,B-548B4352,Blue,False,70045,place-mvbcl,70,1787052966,1787053058,92,55,181,Blue,27420,27420,120,240
20260818,26700,77154479,B-548B4352,Blue,False,70043,place-aqucl,80,1787053113,1787053204,91,49,177,Blue,27600,27600,180,240
